version,filename,fold,label,label_number,subject,token_count,path
stop,3-380msg6.txt,1,ham,0,search,35,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-380msg6.txt
stop,3-380msg7.txt,1,ham,0,"re : 3 . 378 korean , l2 , psycholinguistics , german",62,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-380msg7.txt
stop,3-383msg0.txt,1,ham,0,"re : 3 . 370 queries : computer resources , dialect maps",53,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-383msg0.txt
stop,3-383msg1.txt,1,ham,0,language power bibliography - - announcement,86,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-383msg1.txt
stop,3-384msg0.txt,1,ham,0,re : 3 . 376 help re : iaupe,45,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-384msg0.txt
stop,3-384msg1.txt,1,ham,0,next,25,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-384msg1.txt
stop,3-384msg2.txt,1,ham,0,query english interrogatives,43,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-384msg2.txt
stop,3-384msg3.txt,1,ham,0,query spanish binding,82,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-384msg3.txt
stop,3-385msg1.txt,1,ham,0,proofread medieval e - texts,363,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-385msg1.txt
stop,3-385msg2.txt,1,ham,0,learn french quebec city,97,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-385msg2.txt
stop,3-385msg3.txt,1,ham,0,human subjects,215,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-385msg3.txt
stop,3-387msg0.txt,1,ham,0,rules,366,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-387msg0.txt
stop,3-387msg1.txt,1,ham,0,tone grammar summary,73,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-387msg1.txt
stop,3-387msg2.txt,1,ham,0,tone grammar,61,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-387msg2.txt
stop,3-388msg1.txt,1,ham,0,summ dialect bible translations,208,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-388msg1.txt
stop,3-389msg1.txt,1,ham,0,precoling 92 : symposium computational semantics,123,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-389msg1.txt
stop,3-390msg0.txt,1,ham,0,re : 3 . 375 gent conference,32,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-390msg0.txt
stop,3-390msg1.txt,1,ham,0,"query raising / aw / / ay / alias "" canadian raising """,40,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-390msg1.txt
stop,3-390msg2.txt,1,ham,0,base generated adjuncts,52,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-390msg2.txt
stop,3-390msg3.txt,1,ham,0,basic journals,54,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-390msg3.txt
stop,3-390msg4.txt,1,ham,0,query : tagalog philippine informants,15,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-390msg4.txt
stop,3-390msg5.txt,1,ham,0,ancient vocal tract simulation,106,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-390msg5.txt
stop,3-391msg1.txt,1,ham,0,"re : 3 . 386 chomsky , mac concordance",119,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-391msg1.txt
stop,3-392msg0.txt,1,ham,0,escol 92 call papers,131,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-392msg0.txt
stop,3-392msg1.txt,1,ham,0,humor communication : call papers,426,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-392msg1.txt
stop,3-395msg1.txt,1,ham,0,"re : 3 . 387 rules , tone grammar",114,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-395msg1.txt
stop,3-395msg2.txt,1,ham,0,rules,185,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-395msg2.txt
stop,3-397msg1.txt,1,ham,0,iscll3,406,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-397msg1.txt
stop,3-398msg1.txt,1,ham,0,4th nottingham international systemic workshop,203,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-398msg1.txt
stop,3-401msg1.txt,1,ham,0,salk insitute job,99,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-401msg1.txt
stop,3-402msg1.txt,1,ham,0,speaks languages ?,71,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-402msg1.txt
stop,3-402msg2.txt,1,ham,0,syntax query,76,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-402msg2.txt
stop,3-402msg3.txt,1,ham,0,syntax textbooks,46,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-402msg3.txt
stop,3-404msg1.txt,1,ham,0,re : 3 . 396 chomsky citations,54,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-404msg1.txt
stop,3-404msg2.txt,1,ham,0,re : 3 . 396 chomsky citations,85,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-404msg2.txt
stop,3-404msg3.txt,1,ham,0,chomsky citations,135,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-404msg3.txt
stop,3-404msg4.txt,1,ham,0,re : 3 . 396 chomsky citations,274,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-404msg4.txt
stop,3-404msg5.txt,1,ham,0,""" black hole "" pre - chomskyan citations",225,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-404msg5.txt
stop,3-404msg6.txt,1,ham,0,re : 3 . 396 chomsky citations,99,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-404msg6.txt
stop,3-404msg7.txt,1,ham,0,re : 3 . 396 chomsky citations,84,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-404msg7.txt
stop,3-405msg1.txt,1,ham,0,"re : 3 . 402 queries : language - speakers , syntax , texts",108,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-405msg1.txt
stop,3-405msg2.txt,1,ham,0,"re : 3 . 402 queries : language - speakers , syntax , texts",102,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-405msg2.txt
stop,3-405msg3.txt,1,ham,0,"re : 3 . 402 queries : language - speakers , syntax , texts",165,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-405msg3.txt
stop,3-405msg4.txt,1,ham,0,"re : 3 . 402 queries : language - speakers , syntax , texts",185,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-405msg4.txt
stop,3-410msg1.txt,1,ham,0,e - mail network,81,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-410msg1.txt
stop,3-411msg1.txt,1,ham,0,human sense disambiguation,185,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-411msg1.txt
stop,3-413msg1.txt,1,ham,0,re : 3 . 404 chomsky citations,51,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-413msg1.txt
stop,3-413msg2.txt,1,ham,0,re : 3 . 404 chomsky citations,15,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-413msg2.txt
stop,3-413msg3.txt,1,ham,0,3 . 404 chomsky citations,240,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-413msg3.txt
stop,3-414msg1.txt,1,ham,0,integration disintegration phonological theory,232,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-414msg1.txt
stop,3-414msg2.txt,1,ham,0,"3 . 405 languages , citation",69,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-414msg2.txt
stop,3-414msg3.txt,1,ham,0,"3 . 405 languages , citation",256,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-414msg3.txt
stop,3-415msg0.txt,1,ham,0,youth - gang lipolalia,62,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-415msg0.txt
stop,3-415msg1.txt,1,ham,0,query : sexist example sentences,48,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-415msg1.txt
stop,3-416msg1.txt,1,ham,0,re : 3 . 395 rules,295,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-416msg1.txt
stop,3-416msg2.txt,1,ham,0,"rules , innateness , psychological reality",408,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-416msg2.txt
stop,3-416msg3.txt,1,ham,0,re : 3 . 408 adjuncts,26,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-416msg3.txt
stop,3-416msg4.txt,1,ham,0,re : 3 . 408 adjuncts,159,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-416msg4.txt
stop,3-416msg5.txt,1,ham,0,re : 3 . 408 adjuncts,21,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-416msg5.txt
stop,3-418msg1.txt,1,ham,0,tolkienian linguistics,148,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-418msg1.txt
stop,3-418msg2.txt,1,ham,0,merry month,279,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-418msg2.txt
stop,3-418msg3.txt,1,ham,0,journal : languages world,125,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-418msg3.txt
stop,3-419msg1.txt,1,ham,0,athapaskan language conference,197,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-419msg1.txt
stop,3-421msg1.txt,1,ham,0,"re : 3 . 405 languages , citation",56,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-421msg1.txt
stop,3-421msg2.txt,1,ham,0,re : 3 . 405 languages,129,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-421msg2.txt
stop,3-421msg3.txt,1,ham,0,words live ( rock ) [ linguists mass media,100,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-421msg3.txt
stop,3-421msg4.txt,1,ham,0,re : 3 . 403 human subjects,35,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-421msg4.txt
stop,3-421msg5.txt,1,ham,0,re : 3 . 399 human subjects,194,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-421msg5.txt
stop,3-422msg1.txt,1,ham,0,conference aisb ' 93 call papers,578,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-422msg1.txt
stop,3-423msg1.txt,1,ham,0,closing linguistics soas call help ! ! !,460,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-423msg1.txt
stop,3-423msg2.txt,1,ham,0,soas ceases publications cancels linguistics !,237,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-423msg2.txt
stop,3-423msg3.txt,1,ham,0,closure famous department linguistics,152,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-423msg3.txt
stop,3-424msg1.txt,1,ham,0,closings academic depts layoffs san diego state,341,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-424msg1.txt
stop,3-425msg1.txt,1,ham,0,language is ?,57,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-425msg1.txt
stop,3-425msg2.txt,1,ham,0,e-mail address,15,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-425msg2.txt
stop,3-425msg3.txt,1,ham,0,chomsky ' 92 article,53,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-425msg3.txt
stop,3-426msg1.txt,1,ham,0,oulipo,48,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-426msg1.txt
stop,3-426msg2.txt,1,ham,0,relative markers over,57,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-426msg2.txt
stop,3-426msg3.txt,1,ham,0,acquisition reflexive verbs,37,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-426msg3.txt
stop,3-429msg0.txt,1,ham,0,becoming linguist,104,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-429msg0.txt
stop,3-430msg1.txt,1,ham,0,syntax textbooks - - summary,207,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-430msg1.txt
stop,3-433msg1.txt,1,ham,0,3 . 417 citations,196,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-433msg1.txt
stop,3-433msg2.txt,1,ham,0,chomsky citations mandeville 's paradox,75,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-433msg2.txt
stop,3-433msg3.txt,1,ham,0,re : 3 . 413 citations,14,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-433msg3.txt
stop,3-435msg1.txt,1,ham,0,zellig s . harris,12,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-435msg1.txt
stop,3-436msg1.txt,1,ham,0,re : 3 . 427 innateness,86,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-436msg1.txt
stop,3-436msg2.txt,1,ham,0,re : 3 . 427 innateness,219,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-436msg2.txt
stop,3-436msg3.txt,1,ham,0,innateness,308,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-436msg3.txt
stop,3-437msg1.txt,1,ham,0,re : 3 . 429 did end linguists ?,144,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-437msg1.txt
stop,3-437msg2.txt,1,ham,0,"re : 3 . 421 linguists , human subjects",110,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-437msg2.txt
stop,3-437msg3.txt,1,ham,0,becoming linguist,136,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-437msg3.txt
stop,3-437msg4.txt,1,ham,0,re : 3 . 429 did end linguists ?,56,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-437msg4.txt
stop,3-437msg5.txt,1,ham,0,3 . 429 did end linguists ?,83,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-437msg5.txt
stop,3-442msg1.txt,1,ham,0,"re : 3 . 420 fyi : morphology , concordance",75,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-442msg1.txt
stop,3-442msg2.txt,1,ham,0,human sense disambiguation correction,63,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-442msg2.txt
stop,3-442msg3.txt,1,ham,0,goettingen summer school : language development,164,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-442msg3.txt
stop,3-444msg1.txt,1,ham,0,2 jobs : zealand,234,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-444msg1.txt
stop,3-445msg1.txt,1,ham,0,zellig harris,1967,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-445msg1.txt
stop,3-547msg1.txt,1,ham,0,proposal morphological database classical greek,261,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-547msg1.txt
stop,3-550msg1.txt,1,ham,0,query : lists,15,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-550msg1.txt
stop,3-550msg2.txt,1,ham,0,machine translation,61,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-550msg2.txt
stop,3-550msg3.txt,1,ham,0,run-on words ?,109,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-550msg3.txt
stop,3-553msg0.txt,1,ham,0,accent allowed !,138,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-553msg0.txt
stop,3-553msg1.txt,1,ham,0,kay csl,27,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-553msg1.txt
stop,3-553msg2.txt,1,ham,0,list english taboo words,50,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-553msg2.txt
stop,3-553msg3.txt,1,ham,0,afar,43,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-553msg3.txt
stop,3-554msg1.txt,1,ham,0,re : portugal,14,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-554msg1.txt
stop,3-554msg2.txt,1,ham,0,question ssc,83,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-554msg2.txt
stop,3-557msg1.txt,1,ham,0,case - marking genitive,90,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-557msg1.txt
stop,3-557msg2.txt,1,ham,0,book : thomas barthel,65,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-557msg2.txt
stop,3-557msg3.txt,1,ham,0,philosophy mind,32,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-557msg3.txt
stop,3-558msg1.txt,1,ham,0,mt translation theory workshop,138,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-558msg1.txt
stop,3-559msg1.txt,1,ham,0,physics : culture dependent independent ?,132,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-559msg1.txt
stop,3-559msg2.txt,1,ham,0,"3 . 543 please respond : linguistics cd - rom , mispased idioms",93,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-559msg2.txt
stop,3-559msg3.txt,1,ham,0,chomsky citations,40,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-559msg3.txt
stop,3-559msg4.txt,1,ham,0,epenthesis rules,81,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-559msg4.txt
stop,3-559msg5.txt,1,ham,0,query : standard codes languages dialects,153,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-559msg5.txt
stop,3-559msg6.txt,1,ham,0,query : stieber 's law,81,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-559msg6.txt
stop,3-559msg7.txt,1,ham,0,query : status chomsky 's minimalist paper,14,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-559msg7.txt
stop,3-559msg8.txt,1,ham,0,double negation black english,59,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-559msg8.txt
stop,3-559msg9.txt,1,ham,0,query : narrative,69,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-559msg9.txt
stop,3-562msg1.txt,1,ham,0,accents : linguistnet news,650,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-562msg1.txt
stop,3-563msg1.txt,1,ham,0,accents classroom,908,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-563msg1.txt
stop,3-565msg1.txt,1,ham,0,compounds pdp,129,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-565msg1.txt
stop,3-565msg2.txt,1,ham,0,query : uninflected tags,35,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-565msg2.txt
stop,3-565msg3.txt,1,ham,0,query : melcuk ( melchuk ),11,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\3-565msg3.txt
stop,5-1211msg1.txt,1,ham,0,threatened sudan languages ii .,207,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1211msg1.txt
stop,5-1213msg1.txt,1,ham,0,workbook,472,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1213msg1.txt
stop,5-1215msg1.txt,1,ham,0,language requirements teachers,108,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1215msg1.txt
stop,5-1217msg1.txt,1,ham,0,tenure - track opening japanese,302,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1217msg1.txt
stop,5-1217msg2.txt,1,ham,0,tenure - track positions available,161,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1217msg2.txt
stop,5-1217msg3.txt,1,ham,0,job announcement,371,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1217msg3.txt
stop,5-1218msg1.txt,1,ham,0,translators needed women women !,72,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1218msg1.txt
stop,5-1218msg2.txt,1,ham,0,contributions solicited germanic generative syntax newsletter,114,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1218msg2.txt
stop,5-1218msg3.txt,1,ham,0,celiac / oaxaca native literacy project,539,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1218msg3.txt
stop,5-1218msg4.txt,1,ham,0,george aditjondro,514,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1218msg4.txt
stop,5-1218msg5.txt,1,ham,0,ua appeal : arief budiman,363,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1218msg5.txt
stop,5-1219msg1.txt,1,ham,0,""" designing "" dialects",44,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1219msg1.txt
stop,5-1219msg2.txt,1,ham,0,language evolution context,618,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1219msg2.txt
stop,5-1219msg3.txt,1,ham,0,""" re",117,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1219msg3.txt
stop,5-1221msg1.txt,1,ham,0,summary quaker language,328,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1221msg1.txt
stop,5-1222msg1.txt,1,ham,0,sapir - whorf bibliography,47,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1222msg1.txt
stop,5-1222msg2.txt,1,ham,0,""" rain "" = "" falling "" + "" water "" ?",41,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1222msg2.txt
stop,5-1225msg1.txt,1,ham,0,re : 5 . 1205 linguistics imperialism,91,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1225msg1.txt
stop,5-1225msg2.txt,1,ham,0,re : 5 . 1205 linguistics imperialism,61,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1225msg2.txt
stop,5-1225msg3.txt,1,ham,0,linguistics imperialism,42,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1225msg3.txt
stop,5-1226msg1.txt,1,ham,0,research vs . performance activities professional labels,169,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1226msg1.txt
stop,5-1226msg2.txt,1,ham,0,linguist name . . .,85,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1226msg2.txt
stop,5-1226msg3.txt,1,ham,0,""" linguist / - ician "" : slant .",341,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1226msg3.txt
stop,5-1227msg1.txt,1,ham,0,re : 5 . 1196 corpus analysis - body / - one,248,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1227msg1.txt
stop,5-1227msg2.txt,1,ham,0,re : 5 . 1196 corpus analysis - body / - one,349,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1227msg2.txt
stop,5-1227msg3.txt,1,ham,0,data - body / - one,99,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1227msg3.txt
stop,5-1229msg1.txt,1,ham,0,summary : doctoral programs applied linguistics,596,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1229msg1.txt
stop,5-1230msg1.txt,1,ham,0,""" politically correct "" : summary",715,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1230msg1.txt
stop,5-1236msg1.txt,1,ham,0,summary : taps / flaps,389,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1236msg1.txt
stop,5-1237msg1.txt,1,ham,0,summary : basic order ( remarks typology ),432,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1237msg1.txt
stop,5-1239msg1.txt,1,ham,0,eskimo snow,111,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1239msg1.txt
stop,5-1239msg2.txt,1,ham,0,"re : eskimo "" snow """,70,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1239msg2.txt
stop,5-1239msg3.txt,1,ham,0,' snow ' lexemes yup ' ik,762,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1239msg3.txt
stop,5-1240msg1.txt,1,ham,0,internet - accessible linguistic data-sources,394,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1240msg1.txt
stop,5-1242msg1.txt,1,ham,0,grammatical relations,120,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1242msg1.txt
stop,5-1243msg1.txt,1,ham,0,celtic studies,193,C:\Users\the50\Downloads\lingspam_public\lingspam_public\stop\part1\5-1243msg1.txt
